ID,Pm,Po,Ps,hm,hs,Lmotive,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,ThicknessNozzle,Lmch,alphaSuction,Dmix,Lmix,alphadiff, DdiffOut,Loutlet,ConvergenceIndicator,CrashIndicator,Experiment_model_type,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1
266,7754583.333333333,3985083.333333333,2829250.0,315775.0,449266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.054292164,-0.083464351,0.029171244,-9.430000000101857e-07,0.99999998,0.99894015,0.273305010802322
267,11567916.666666668,4946250.0,4345750.0,280825.0,454733.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12175668,0.097469177,-0.20094834,0.01827751700000002,0.99998224,0.96828828,0.0034849808716765187
268,11145416.666666666,6643583.333333334,5452750.0,287575.0,434333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11217504,-0.10529653,0.077745256,0.084623766,0.999987,0.99630194,0.005310487581223243
269,12467083.333333332,5728083.333333333,5160250.0,325975.0,427666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10399011,0.13914722,-0.24313699,3.3999999998757247e-07,0.99999929,0.97412796,0.002022552873553962
270,12077083.333333334,6564416.666666667,5385250.0,254275.0,442466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.14546778,-0.30714133,0.27906736,0.11739380999999999,0.99999433,0.99912462,0.08675078507121035
271,11892916.666666668,2997416.6666666665,2847250.0,316825.0,433000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10290807,0.064661696,-0.18838224,-0.020812473999999997,0.99999495,0.9775529,0.002562625865177352
272,13041250.0,6195916.666666667,5254750.0,307525.0,385266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12053205,0.12735708,-0.24860673,-0.0007175999999999849,0.9999873,0.93585041,0.00339396157222466
273,13929583.333333334,5269583.333333334,3868750.0,261025.0,430733.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
274,8307083.333333333,4176250.0,3274750.0,302875.0,428466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.063352197,-0.041109146,-0.02224321,-1.5899999999957615e-07,0.99999995,0.94609473,0.003980748140002025
275,11459583.333333332,5874750.0,4728250.0,337675.0,430466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.088198895,-0.0056001261,-0.082601565,-2.7961000000076286e-06,0.99999988,0.94745223,0.002771632192675189
276,9812916.666666666,5452416.666666667,4665250.0,251875.0,412466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11969466,-0.24001114,0.20849344,0.08817695999999998,0.99999777,0.99916017,0.11073512240729003
277,13918750.0,5530250.0,4831750.0,298975.0,441533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13490154,0.12954891,-0.25212806,0.012322390000000016,0.99991971,0.97409694,0.008053215151418429
278,10787916.666666668,4028250.0,3742750.0,254125.0,383400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13057867,0.059871266,-0.071690407,0.11875952900000002,0.99989544,0.95838043,0.03893844640917188
279,7548750.0,4502083.333333333,3612250.0,318775.0,406600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.051987972,-0.074423086,0.022435023,-9.100000000067388e-08,0.99999998,0.99877123,0.1932845581181592
280,11372916.666666668,5454916.666666667,4723750.0,268225.0,402733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
281,8112083.333333333,3687583.3333333335,3175750.0,319375.0,422466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.056668497,0.053396982,-0.11025498,-0.00018950100000000858,0.99999739,0.93311182,0.004699435676571479
282,7537916.666666667,5500416.666666667,5007250.0,265675.0,390866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.072279777,-0.02782951,-0.044459307,-9.040000000001824e-06,0.99990703,0.95445226,0.00241900113148286
283,13312083.333333334,4003416.6666666665,3846250.0,264775.0,402333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
284,7667916.666666667,6150750.0,5088250.0,298225.0,443800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.057693769,-0.17862062,0.12092854,1.6889999999991634e-06,0.99999998,0.99914429,0.15264127929634444
285,12477916.666666668,5742750.0,4827250.0,276475.0,456200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
286,11762916.666666668,4130083.3333333335,3954250.0,303925.0,422866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10899005,0.11044886,-0.22183536,-0.002396450000000022,0.99999879,0.96894705,0.002553654823960772
287,11221250.0,4501583.333333334,3184750.0,281425.0,433933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11721486,-0.02802262,-0.070778525,0.01841371500000001,0.99999712,0.94612796,0.0051489687557332575
288,8469583.333333334,4383083.333333334,3234250.0,259975.0,404066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.093667767,-0.10221626,0.031424831,0.022876337999999996,0.99999998,0.99884936,0.3429964391144557
289,11242916.666666668,4107916.6666666665,3985750.0,264175.0,395666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
290,12239583.333333334,5145416.666666667,3819250.0,297325.0,436466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11848192,0.011675364,-0.13001212,0.00014516400000000318,0.99999739,0.95295682,0.005374117113549122
291,8155416.666666667,3543250.0,2851750.0,277975.0,429133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.074382498,0.01703771,-0.091463529,-4.3320999999998944e-05,0.99999703,0.94691463,0.0076851827163453386
292,8242083.333333333,4492416.666666667,4377250.0,312025.0,387800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.059734926,0.12673724,-0.18647652,-4.354000000011959e-06,0.99999992,0.98014549,0.0004856575450570259
293,12672916.666666668,3850750.0,3432250.0,260125.0,441400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
294,9444583.333333334,3875916.6666666665,3445750.0,300025.0,407000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.081188657,0.098765502,-0.17986007,9.408899999999165e-05,0.99999869,0.96384053,0.002633168789569841
295,13767083.333333334,5413083.333333333,4971250.0,318325.0,416200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12110882,0.14711416,-0.26831471,-9.173000000001208e-05,0.99999496,0.97847228,0.0020047003485003925
296,11123750.0,4566416.666666667,3702250.0,286825.0,423400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11242175,0.061641,-0.16228936,0.011773389999999995,0.99999655,0.93015586,0.008370182524907786
297,13615416.666666668,5222916.666666667,4876750.0,255175.0,421666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.16115797,-0.19314741,0.17077506,0.13878562000000003,0.9999984,0.99919603,0.11369194579099248
298,9433750.0,6189583.333333333,5110750.0,265825.0,382066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10443942,-0.26558552,0.20891813,0.04777202999999999,0.99999744,0.99912449,0.11463303458768744
299,8653750.0,5826083.333333333,4656250.0,250375.0,411933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10391825,-0.27871567,0.23549377,0.060696349999999955,0.99999998,0.99912456,0.11768017154653056
300,12683750.0,5207750.0,4719250.0,310675.0,382733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11489266,0.14837289,-0.26325164,1.3910000000005862e-05,0.999999,0.97616982,0.0014725859694589304
301,10127083.333333334,6340916.666666667,5434750.0,293275.0,452333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.095203118,-0.018041433,-0.077163594,-1.9089999999943874e-06,0.9999977,0.9498603,0.0016447667543056104
302,11015416.666666668,3669583.3333333335,3220750.0,252775.0,452066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
303,11069583.333333334,4670416.666666667,3414250.0,284725.0,425533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11315705,-0.01817176,-0.081407231,0.013578059000000003,0.99999997,0.94329206,0.004897340713419991
304,13907916.666666668,3969750.0,3621250.0,261925.0,384466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
305,10896250.0,4146750.0,2811250.0,283825.0,442733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11161482,-0.028616658,-0.068524364,0.014473797999999996,0.99999884,0.95811496,0.005238685681326347
306,8014583.333333333,3878583.3333333335,2932750.0,320575.0,423800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.055539473,-0.0467931,-0.0087466125,-2.3949999999883786e-07,0.99998861,0.95175769,0.005316907965387284
307,7602916.666666667,4221583.333333333,3877750.0,314125.0,391533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.05333706,0.078735772,-0.13223412,-0.00016128800000000942,0.99999917,0.93709499,0.0017428706126786239
308,11784583.333333332,5682750.0,4431250.0,276175.0,434200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
309,9282083.333333334,5682916.666666667,4489750.0,265375.0,406066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1026372,-0.19907646,0.13789858,0.04145931999999998,0.99999953,0.99921299,0.17750919227072806
310,13983750.0,3847083.3333333335,3342250.0,324325.0,426333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1196073,0.078618686,-0.19363127,0.004594715999999999,0.99994749,0.96229661,0.0007525125754457427
311,9217083.333333334,6576416.666666667,5376250.0,326575.0,381933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.066303079,-0.15843186,0.092128773,-8.000000009666941e-09,0.99999988,0.999114,0.079580905394391
312,9087083.333333334,6141583.333333334,4894750.0,304225.0,453933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.073537695,-0.13915656,0.06561868,-1.8500000001364647e-07,0.99999998,0.99909319,0.2375428414084339
313,7917083.333333333,4658916.666666667,3346750.0,333625.0,383133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.052253155,-0.11872755,0.066474339,-5.599999999827965e-08,0.99999989,0.9990175,0.0818420801917175
314,12857083.333333334,5356250.0,4300750.0,301675.0,426733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12232065,0.079408911,-0.20239771,-0.0006681490000000068,0.99999668,0.93890806,0.006231514813052453
315,9011250.0,5775083.333333333,4710250.0,331675.0,453400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.062533385,-0.09902486,0.036491388,-8.700000000971819e-08,0.99999998,0.99897264,0.22118253036086213
316,11167083.333333334,4894916.666666667,4786750.0,274975.0,445000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
317,12846250.0,5762750.0,5484250.0,286225.0,446600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
318,8458750.0,4290583.333333333,2896750.0,270775.0,442200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.085054196,-0.11919583,0.041029379,0.006887744999999994,0.99999998,0.99902572,0.369123999822732
319,9834583.333333334,4733750.0,3279250.0,314575.0,404466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.079084043,-0.092554896,0.013465692,-5.160999999991381e-06,0.99999998,0.99857118,0.2344770887421855
320,10993750.0,4955750.0,4341250.0,286525.0,409400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11102239,0.10633116,-0.205603,0.011750549999999998,0.99999785,0.9640311,0.003082752558585711
321,8437083.333333334,3851916.666666667,3211750.0,257725.0,438066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.095125625,0.014003382,-0.083416546,0.025712461000000006,0.99998002,0.94409748,0.0007387600154502615
322,10907083.333333334,4907250.0,4642750.0,339025.0,382200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.081816086,0.15416255,-0.23598166,-3.0239999999903677e-06,0.99999926,0.9764063,0.0004614171095300643
323,12943750.0,4372750.0,3576250.0,329425.0,393666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10688421,0.099053318,-0.21218885,-0.006251322000000031,0.99999849,0.95786845,0.0007640866483433048
324,7722083.333333333,5941416.666666667,5259250.0,310225.0,456066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.05521112,-0.10205333,0.04684219,-1.9999999996411777e-08,0.99999998,0.9990343,0.23107761560199316
325,10939583.333333334,4210583.333333333,3292750.0,275125.0,399666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11805554,0.041612126,-0.13963393,0.020033735999999996,0.99998254,0.93194263,0.007601244890757882
326,10766250.0,6454916.666666667,5191750.0,334075.0,380866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.08217589,-0.085015322,0.0028393404,-9.160000000304688e-08,0.99999998,0.99904094,0.1295921295094102
327,13723750.0,4101083.3333333335,3981250.0,308875.0,420466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12652478,0.10384643,-0.23930454,-0.008933330000000017,0.99999595,0.96994219,0.002067576642552549
328,11860416.666666668,5001250.0,4057750.0,310825.0,435800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10596397,0.06523481,-0.17155304,-0.00035425999999999513,0.99999896,0.94445345,0.005782549735798872
329,10744583.333333332,4307750.0,2874250.0,252025.0,458066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
330,13777916.666666668,3675250.0,3319750.0,255925.0,436733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
331,8913750.0,3508750.0,2838250.0,259825.0,397800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10118393,0.028994175,-0.094244804,0.035933301000000015,0.99995468,0.92925484,0.03445947025416294
332,7808750.0,4882750.0,4737250.0,286975.0,447533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.06333486,0.091367916,-0.15469826,4.515999999982201e-06,0.99999986,0.98194974,0.0013525632679225867
333,11080416.666666668,6290916.666666667,5146750.0,253225.0,452466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13463557,-0.26918884,0.23900302,0.10444975000000004,0.99999998,0.99913273,0.13203558147438274
334,9152083.333333334,5936750.0,4440250.0,258325.0,380066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10581168,-0.27281195,0.21188198,0.04488170999999999,0.99999754,0.99917055,0.11169054214232309
335,9195416.666666666,3649583.3333333335,3382750.0,293875.0,446333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.081103167,0.092596223,-0.17338898,0.00031041000000001095,0.99999749,0.97470601,0.0036790571143938203
336,8036250.0,4290916.666666667,3265750.0,268975.0,411800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.079141057,-0.081346242,0.0061436988,0.003938513800000001,0.99999998,0.9986813,0.4091827715458033
337,8198750.0,3556916.666666667,3049750.0,252325.0,452866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
338,13799583.333333334,4640416.666666667,4035250.0,271675.0,394066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
339,12716250.0,4325750.0,4089250.0,331375.0,391266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10366311,0.12537769,-0.22949526,-0.00045445999999998987,0.99999886,0.96912838,0.0002109688262120098
340,9022083.333333334,5318750.0,4242250.0,277675.0,383666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.089361242,-0.091261028,0.0079847448,0.0060849588,0.99999998,0.99883716,0.2915243344446006
341,11773750.0,6304750.0,4836250.0,281575.0,388600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
342,8122916.666666667,4345250.0,4129750.0,336775.0,443666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.053335562,0.10113081,-0.15447384,-7.467999999982711e-06,0.99999997,0.97711682,0.0007269553247635681
343,8870416.666666666,4525416.666666667,3801250.0,283525.0,424733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.082785017,0.018879932,-0.10170698,-4.203099999999793e-05,0.99998559,0.94023888,0.00865918992782288
344,11730416.666666668,6537083.333333333,5493250.0,288025.0,459400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11885396,-0.11143139,0.044342226,0.05176479599999999,0.99999973,0.99908471,0.041127341252313716
345,8697083.333333334,4784916.666666667,3850750.0,337525.0,448333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.058091489,-0.049589219,-0.0085023014,-3.139999999422771e-08,0.9999958,0.94952159,0.0042235787203941276
346,11329583.333333334,3279750.0,2910250.0,299125.0,386466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10690719,0.072047757,-0.18559293,-0.006637982999999986,0.99999895,0.96398489,0.0020883385431839964
347,7852083.333333333,4925416.666666667,3963250.0,333325.0,405666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.051796349,-0.090866137,0.039069704,-8.400000000435837e-08,0.99999998,0.99896805,0.1348574482252779
348,10441250.0,4539916.666666667,3409750.0,280675.0,383800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10789138,-0.014168443,-0.080022806,0.01370013099999999,0.99999351,0.94149785,0.003917918786903276
349,11286250.0,3730250.0,3472750.0,297175.0,411000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10763354,0.09269988,-0.20239453,-0.002061110000000005,0.99999608,0.96631018,0.001527351937344866
350,13203750.0,5200916.666666667,3706750.0,326275.0,401000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11110464,0.0046197919,-0.11793195,-0.002207518099999986,0.99999951,0.95666922,0.0016860968749029441
351,9043750.0,3846083.3333333335,3495250.0,284425.0,391800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.08499121,0.10425758,-0.18909734,0.00015144999999999742,0.99999856,0.96628156,0.002754437648156037
352,10852916.666666668,4693583.333333333,4174750.0,289375.0,439000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1073693,0.1008428,-0.20083884,0.00737326000000002,0.9999364,0.9731965,0.002319129300377278
353,11632916.666666668,5984583.333333333,4597750.0,330025.0,412200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.093381076,-0.052570903,-0.040810972,-7.990000000096531e-07,0.99999952,0.9449621,0.004162489189786896
354,9542083.333333334,3728416.6666666665,3522250.0,316375.0,396200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.074307847,0.10994406,-0.18424248,9.427000000006291e-06,0.9999991,0.97713014,0.001136339327947885
355,7787083.333333333,6380750.0,5367250.0,329725.0,415933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.051908282,-0.17501297,0.12310524,5.520000000147629e-07,0.99999998,0.99914431,0.08509235647024405
