Time,U_EN,V_EN,W_EN
96.025,79.4675,2.0925,13.4675
96.05,79.165,1.8575,13.4275
96.075,78.38,1.6875,13.2125
96.1,77.6275,1.4875,13.86
96.125,77.3925,1.19,14.17
96.15,77.2025,0.915,14.315
96.175,77.6225,0.055,13.4775
96.2,78.165,-0.3875,13.5275
96.225,79.1425,-0.8675,13.74
96.25,80.355,-1.36,14.2625
96.275,80.6425,-1.965,14.41
96.3,80.49,-2.255,14.165
96.325,80.62,-2.215,14.1175
96.35,80.855,-1.7075,14.0025
96.375,80.56,-0.835,13.935
96.4,80.5225,-0.2975,13.5225
96.425,81.505,-0.15,12.7975
96.45,81.2225,0.2325,12.93
96.475,81.095,-0.12,13.405
96.5,80.435,-0.465,13.24
96.525,79.5975,-0.51,13.2075
96.55,78.3475,0.105,13.3675
96.575,77.4725,1.1875,12.8775
96.6,76.7225,2.2675,11.9525
96.625,75.8975,3.1525,11.3175
96.65,75.7025,3.1325,11.645
96.675,75.915,2.6075,11.52
96.7,76.4325,1.5425,11.8575
96.725,77.03,0.825,11.95
96.75,78.12,-0.105,11.33
96.775,79.4575,0.1325,11.06
96.8,81.2075,0.645,12.2825
96.825,82.11,1.265,13.8
96.85,82.415,2.1925,15.0975
96.875,82.0875,3.2175,15.96
96.9,81.95,3.73,16.185
96.925,81.245,3.8525,15.415
96.95,80.5825,3.695,14.9325
96.975,80.585,2.7575,14.29
97,80.7375,1.75,13.57
97.025,80.7575,0.93,13.015
97.05,80.92,0.66,12.44
97.075,80.6925,0.605,11.5225
97.1,80.3925,0.65,10.9075
97.125,80.095,0.7775,10.9275
97.15,79.655,0.97,11.7125
97.175,80.2975,1.0375,13.1075
97.2,80.395,0.695,13.3675
97.225,80.6525,0.195,13.765
97.25,80.86,-0.045,13.69
97.275,81.0375,-0.025,13.6075
97.3,81.265,0.2525,13.42
97.325,81.54,0.87,13.145
97.35,81.04,1.59,12.8225
97.375,80.8925,1.3425,13.485
97.4,81.075,1.46,13.835
97.425,81.5275,2.0025,13.9625
97.45,82.04,2.2775,14.26
97.475,82.3825,2.245,14.38
97.5,82.79,1.265,14.6675
97.525,82.9825,1.2275,15.265
97.55,82.7675,1.7375,15.59
97.575,81.97,2.59,15.275
97.6,81.265,2.995,14.87
97.625,79.8975,3.5375,13.4075
97.65,79.48,3.0775,13.0525
97.675,79.425,2.46,13.2975
97.7,80.1075,2.095,13.5425
97.725,80.205,2.105,13.87
97.75,80.705,1.8175,14.4
97.775,81.265,0.9625,15.1475
97.8,81.3275,0.425,14.7925
97.825,81.3225,0.755,13.57
97.85,80.63,1.305,12.42
97.875,80.375,1.5425,12.2
97.9,80.8425,1.36,12.43
97.925,80.8375,0.955,11.8025
97.95,81.565,0.7775,11.7575
97.975,81.9925,1.0725,11.92
98,82.685,1.7125,12.8075
98.025,83.155,1.74,12.7925
98.05,83.4925,1.8025,13.405
98.075,84.005,1.5875,13.97
98.1,84.625,1.3,13.915
98.125,84.3375,1.1,13.7025
98.15,84.9325,0.5625,14.1675
98.175,85.31,0.135,14.0025
98.2,84.6725,0.1175,13.775
98.225,84.3175,0.135,14.21
98.25,84.31,0.065,14.385
98.275,83.7775,0.0525,14.21
98.3,82.905,0.265,14.1675
98.325,82.005,0.9875,13.895
98.35,81.61,2.0775,13.4825
98.375,81.72,2.8625,13.3525
98.4,82.4875,3.14,13.4175
98.425,82.955,3.265,13.82
98.45,83.3225,3.0375,14.74
98.475,83.46,2.6125,15.215
98.5,83.18,2.025,15.215
98.525,82.63,1.895,14.4425
98.55,82.6575,1.6275,13.59
98.575,82.7275,1.325,13.12
98.6,82.9325,1.1375,13.4525
98.625,82.8025,0.8875,13.07
98.65,82.875,0.56,13.8675
98.675,82.89,0.155,14.3525
98.7,82.09,-0.0025,14.3375
98.725,81.47,-0.1225,14.4575
98.75,81.1525,-0.4125,14.4925
98.775,80.895,-0.695,14.2175
98.8,80.46,-0.52,14.5275
98.825,80.23,0.055,14.935
98.85,79.8375,1.1175,15.0825
98.875,79.775,1.93,14.245
98.9,79.2475,2.415,13.0125
98.925,78.78,2.385,12.0525
98.95,77.9525,2.5375,11.1875
98.975,77.5125,2.2675,11.7775
99,77.7475,2.23,12.2625
99.025,78.445,2.175,12.555
99.05,78.6375,2.0425,12.68
99.075,79.1125,1.8925,12.8325
99.1,79.68,1.6475,12.7375
99.125,80.235,1.195,12.87
99.15,80.13,0.8875,12.8375
99.175,80.1975,0.6475,13.565
99.2,79.9875,0.595,14.145
99.225,80.1825,0.4775,15.325
99.25,80.715,0.65,15.9325
99.275,81.04,0.99,15.82
99.3,81.4225,1.4375,15.7175
99.325,81.7375,1.74,15.545
99.35,81.915,2.2775,15.6
99.375,82.0325,2.8075,15.71
99.4,82.035,3.045,15.855
99.425,82.045,2.85,15.335
99.45,81.3775,2.3925,15.175
99.475,81.14,2.2425,15.3525
99.5,81.0825,1.6725,14.3225
99.525,80.535,1.3075,13.755
99.55,80.0925,1.15,13.345
99.575,79.56,1.035,12.8775
99.6,78.7125,0.89,12.5975
99.625,78.2825,0.83,12.06
99.65,77.425,1.315,11.8375
99.675,76.93,1.795,11.8775
99.7,77.0375,2.0775,12.1075
99.725,77.14,2.4,12.115
99.75,77.1425,2.525,11.9625
99.775,77.465,2.265,12.175
99.8,77.9125,1.7625,11.8025
99.825,78.1075,0.7525,12.2425
99.85,78.15,-0.12,12.835
99.875,78.6575,-0.4075,13.235
99.9,78.9375,-0.085,13.4
99.925,79.635,0.235,13.4425
99.95,79.7325,0.1275,13.7275
99.975,79.085,0.005,13.4925
100,78.0625,0.01,13.47
100.025,77.46,0.03,13.1525
100.05,76.9075,-0.085,12.2875
100.075,75.965,-0.01,11.3225
100.1,75.4625,-0.0375,11.26
100.125,75.295,0.0975,11.2575
100.15,74.8175,0.3475,10.795
100.175,74.2425,0.6375,10.4425
100.2,73.9675,1.2325,10.5025
100.225,73.4875,2.3675,9.9925
100.25,72.8275,3.2125,10.08
100.275,72.495,3.6525,9.9875
100.3,72.225,3.5525,10.3725
100.325,72.4775,3.0875,10.5675
100.35,72.4375,2.4075,11.1075
100.375,72.6025,1.93,11.865
100.4,73.03,1.87,12.33
100.425,74.165,1.58,12.86
100.45,75.0525,1.4875,13.4075
100.475,75.24,1.525,13.8125
100.5,75.73,1.34,14.135
100.525,76.3,1.26,14.2575
100.55,76.45,1.115,14.5675
100.575,76.8975,0.8075,15.385
100.6,76.9575,0.54,14.99
100.625,76.7975,0.3125,14.795
100.65,76.8275,0.0975,14.88
100.675,76.49,-0.0525,15.235
100.7,76.2,-0.0875,15.1425
100.725,76.01,0.155,15.0125
100.75,76.03,0.3275,14.545
100.775,76.16,0.6725,14.08
100.8,76.6625,1.65,14.4525
100.825,76.7025,2.4575,14.8225
100.85,77.7875,2.3825,16.14
100.875,78.7075,1.8275,16.755
100.9,79.045,1.3625,16.5275
100.925,79.2,1.105,16.1575
100.95,79.3,1.0025,15.5525
100.975,79.5625,1.285,14.625
101,79.2875,2.0075,13.7725
101.025,78.9825,2.505,13.5425
101.05,78.805,2.34,13.4725
101.075,78.55,2.1,12.7175
101.1,77.655,2.1225,12.425
101.125,77.56,1.9125,12.89
101.15,77.3575,2.0125,13.06
101.175,76.7675,2.69,13.6625
101.2,77.0025,3.1375,15.1425
101.225,77.1375,3.595,15.8525
101.25,77.05,4.005,15.9425
101.275,77.2475,4.455,15.205
101.3,77.68,4.525,14.08
101.325,78.365,3.505,13.97
101.35,78.5225,1.9475,13.6725
101.375,78.9425,0.9125,13.9625
101.4,78.98,0.345,13.825
101.425,78.5575,-0.0475,14.19
101.45,78.2075,-0.235,14.0375
101.475,78.52,-0.395,14.1125
101.5,78.295,-0.0675,13.5775
101.525,78.115,0.385,13.785
101.55,78.8575,0.325,13.5025
101.575,79.375,0.0875,12.8525
101.6,79.3125,-0.045,12.64
101.625,79.8425,0.095,12.9475
101.65,80.8275,0.2525,12.815
101.675,81.2,0.4025,12.5175
101.7,81.5925,1.845,12.67
101.725,82.0325,2.64,12.0425
101.75,81.6925,3.3025,12.8875
101.775,81.695,3.41,14.0875
101.8,81.975,3.1575,14.85
101.825,82.155,2.9625,15.7225
101.85,82.57,2.575,16.2825
101.875,82.9625,2.4475,16.0225
101.9,83.2625,2.4925,15.8975
101.925,82.9975,2.6675,15.85
101.95,82.64,2.5875,16.0825
101.975,82.56,2.2575,15.7225
102,82.13,1.86,15.385
102.025,81.8625,1.755,14.87
102.05,82.1325,1.6975,14.655
102.075,82.43,1.5975,14.795
102.1,82.6675,1.2425,14.8975
102.125,81.975,1.255,15.515
102.15,81.635,1.4175,15.3475
102.175,81.63,1.1,14.73
102.2,80.7025,0.965,14.025
102.225,80.4125,0.5775,13.855
102.25,79.9725,0.0425,13.2125
102.275,78.8925,-0.4175,11.8425
102.3,78.2975,-0.545,12.61
102.325,77.8575,-0.31,12.9925
102.35,77.8775,-0.405,13.0925
102.375,77.565,-0.43,12.9775
102.4,77.3375,-0.4,13.1525
102.425,77.34,-0.1925,13.1975
102.45,77.115,0.085,13.4525
102.475,76.5525,0.555,13.72
102.5,76.0225,0.9675,14.7425
102.525,76.0575,1.65,15.4325
102.55,76.265,1.3675,15.375
102.575,75.87,1.46,14.8
102.6,75.6875,1.73,14.685
102.625,75.5725,1.6575,14.3475
102.65,75.53,1.4225,14.42
102.675,75.6275,1.39,14.445
102.7,75.96,1.23,14.715
102.725,76.8475,1.07,14.805
102.75,77.1575,1.3075,14.59
102.775,76.7975,1.7775,14.78
102.8,76.6775,1.91,15.1575
102.825,76.375,1.9625,15.0275
102.85,76.0575,2.1325,14.075
102.875,76.4125,2.3875,13.6425
102.9,77.2075,1.995,12.9325
102.925,78.23,1.0125,12.6675
102.95,78.5425,-0.0525,13.505
102.975,79.0325,-0.75,15.1175
103,79.14,-1.0175,15.4775
103.025,79.5725,-1.0475,15.93
103.05,79.5575,-0.645,15.8725
103.075,79.3825,-0.535,14.8025
103.1,78.5675,-0.3825,14.3825
103.125,77.7075,-0.0075,14.04
103.15,76.68,0.3275,13.6075
103.175,75.4825,0.6,13.41
103.2,74.395,0.2525,13.5175
103.225,73.955,-0.145,13.975
103.25,73.8625,-0.125,14.4875
103.275,73.7225,0.3975,14.4375
103.3,73.7575,0.92,14.36
103.325,74.0825,1.1,13.87
103.35,74.7625,0.915,13.34
103.375,75.38,0.66,12.5475
103.4,76.0275,0.565,12.6525
103.425,76.495,0.49,13.3575
103.45,76.6625,0.7,14.2275
103.475,77.4925,0.4125,15.11
103.5,77.65,-0.4,15.3125
103.525,77.6775,-0.7475,15.8275
103.55,77.64,-1.035,15.4725
103.575,77.8575,-1.575,15.3975
103.6,78.1875,-2.1275,15.1425
103.625,78.35,-2.215,14.685
103.65,78.845,-1.3675,15.1875
103.675,79.4075,-0.725,15.9575
103.7,79.7825,-0.225,15.8275
103.725,79.9025,0.1825,15.51
103.75,79.85,0.37,15.305
103.775,80.3275,0.02,14.8325
103.8,80.2625,-0.4975,12.9775
103.825,79.9775,-0.6,12.4375
103.85,80.025,-0.655,13.325
103.875,80.235,-0.4825,13.42
103.9,79.845,0.1525,14.1375
103.925,79.9775,0.5225,14.7575
103.95,80.0675,0.62,14.305
103.975,80.5425,1.155,14.3075
104,81.605,1.395,14.6375
104.025,81.8675,1.205,14.62
104.05,81.825,1.095,14.5975
104.075,81.29,1.05,14.24
104.1,81.2325,0.7175,13.7625
104.125,80.945,0.6625,13.36
104.15,80.9375,0.33,13.37
104.175,81.255,0.105,13.51
104.2,81.58,0.105,13.31
104.225,81.18,-0.1175,13.8875
104.25,81.5625,-0.505,14.53
104.275,81.405,-0.4425,14.94
104.3,80.97,-0.2975,15.41
104.325,79.36,0.905,16.0975
104.35,78.535,0.965,16.1
104.375,78.155,0.5725,16.235
104.4,77.86,-0.45,15.8475
104.425,77.2125,-1.4675,15.465
104.45,76.5875,-1.84,14.895
104.475,75.64,-1.81,14.7275
104.5,74.655,-1.455,14.235
104.525,74.125,-1.3325,13.68
104.55,73.715,-0.85,13.6025
104.575,73.325,-0.2325,13.91
104.6,73.7775,0.2975,14.38
104.625,73.6925,0.9225,14.005
104.65,73.605,1.4725,13.9325
104.675,74.0025,1.385,13.785
104.7,75.1,1.3,14.4225
104.725,75.8075,1.19,14.305
104.75,76.2075,0.8275,14.515
104.775,76.7575,0.3175,14.895
104.8,76.67,-0.105,14.69
104.825,76.095,-0.38,14.6325
104.85,75.03,-0.1975,14.3625
104.875,74.155,0.29,13.3575
104.9,73.1575,0.56,12.7675
104.925,72.655,0.3775,13.0675
104.95,72.4475,0.035,13.495
104.975,71.8175,-0.335,13.295
105,71.35,-0.845,12.8375
105.025,71.1475,-1.495,12.5575
105.05,71.0875,-1.67,12.165
105.075,70.42,-1.1425,12.66
105.1,70.4175,-0.875,12.8625
105.125,68.175,0.015,13.07
105.15,67.8225,-0.11,12.6225
105.175,68.1625,-0.01,12.525
105.2,69.1575,0.14,12.425
105.225,69.47,0.6325,12.5
105.25,70.3525,0.8825,12.99
105.275,71.0775,0.7625,12.915
105.3,71.48,0.525,13.21
105.325,71.7425,0.6,13.69
105.35,72.415,1.085,14.4325
105.375,72.84,1.6625,14.45
105.4,72.7125,2.3975,14.485
105.425,72.665,2.675,15.1
105.45,72.885,2.8,14.735
105.475,72.7675,2.87,14.3475
105.5,72.445,2.8875,14.7225
105.525,72.43,2.5425,14.6775
105.55,72.08,2.0425,14.4825
105.575,71.7375,1.235,13.96
105.6,71.2275,0.555,12.2475
105.625,71.075,0.075,11.405
105.65,70.6125,0.135,11.245
105.675,70.34,0.11,11.375
105.7,70.015,0.0225,11.0825
105.725,69.4275,-0.01,11.61
105.75,69.495,-0.2625,12.3575
105.775,69.175,-0.09,12.0675
105.8,68.87,0.5475,12.1925
105.825,68.43,1.0725,12.0475
105.85,68.3,0.9,12.2175
105.875,68.0625,0.6,12.4075
105.9,67.9725,0.2275,12.3975
105.925,68.16,-0.1525,11.9575
105.95,68.235,-0.1075,11.6275
105.975,68.2975,0.185,12.0125
106,69.145,0.34,12.1825
106.025,69.2075,0.59,12.13
106.05,69.5975,0.3025,13.345
106.075,70.3925,-0.275,14.715
106.1,71.4575,-0.5825,14.48
106.125,72.2,-0.49,14.0425
106.15,72.8375,-0.3175,13.7775
106.175,73.625,-0.0475,13.3625
106.2,74.8925,0.4625,12.8875
106.225,75.605,1.2575,12.84
106.25,76.75,2.15,13.615
106.275,77.1175,2.4425,14.745
106.3,76.9275,1.8925,14.59
106.325,77.1675,1.3825,14.405
106.35,76.605,1.5175,13.635
106.375,76.2675,1.795,13.98
106.4,76.4175,2.025,13.9275
106.425,76.05,2.445,13.2275
106.45,75.6075,2.36,13.33
106.475,75.9075,1.8675,13.585
106.5,75.5875,1.4925,13.585
106.525,75.0575,0.4375,13.75
106.55,75.36,-0.1925,13.375
106.575,75.505,-0.445,13.0775
106.6,75.4675,-0.4175,13.18
106.625,75.05,-0.245,12.7975
106.65,74.2375,0.12,12.81
106.675,73.41,0.905,13.0925
106.7,72.7225,2.06,13.4225
106.725,72.6725,3.4075,12.8275
106.75,72.27,4.01,13.41
106.775,72.655,3.3575,14.11
106.8,73.645,1.7475,14.6725
106.825,73.89,1.33,14.4525
106.85,74.64,1.055,14.98
106.875,75.2475,0.5725,14.67
106.9,75.1775,0.375,14.185
106.925,75.2775,0.075,14.3
106.95,75.5675,-0.4325,13.7575
106.975,75.27,-0.54,13.01
107,75.5675,-0.81,13.895
107.025,76.1025,-0.9625,14.5525
107.05,76.03,-0.8325,14.9075
107.075,75.5625,-0.6175,15.4
107.1,74.925,-0.305,15.4
107.125,74.015,0.0775,15.225
107.15,73.4075,0.29,14.55
107.175,72.995,0.35,14.21
107.2,72.6125,0.2225,12.5325
107.225,72.205,0.1725,11.51
107.25,71.6825,0.1225,11.4525
107.275,71.695,-0.1025,11.9975
107.3,71.7225,-0.38,12.115
107.325,71.4725,-0.5425,12.3225
107.35,71.145,-0.8925,12.165
107.375,69.8475,-1.4625,11.3425
107.4,69.4075,-1.53,11.0875
107.425,68.835,-0.945,9.7175
107.45,68.075,0.035,8.6675
107.475,69.1475,1.0575,8.9625
107.5,69.36,1.515,9.225
107.525,69.34,2.065,9.895
107.55,69.8575,2.1175,10.8925
107.575,70.16,1.7975,11.1525
107.6,70.3775,1.0375,11.63
107.625,70.79,0.2575,12.125
107.65,71.7275,0.1125,12.05
107.675,72.1,0.5175,11.575
107.7,71.5275,0.59,11.25
107.725,71.155,-0.0675,10.9625
107.75,70.83,-0.4925,10.5525
107.775,70.32,-0.705,10.84
107.8,70.075,-0.66,11.5225
107.825,70.45,-0.575,11.76
107.85,70.585,-0.2675,12.055
107.875,70.985,-0.0325,12.3875
107.9,71.31,0.1225,12.7125
107.925,71.53,0.3775,12.22
107.95,71.7475,0.6225,12.4125
107.975,72.0475,1.205,12.675
108,71.9825,1.4025,13.0825
108.025,72.535,0.9,13.73
108.05,72.48,0.29,13.6275
108.075,72.92,-0.685,13.735
108.1,72.295,-1.23,13.3875
108.125,71.22,-1.3125,12.9225
108.15,69.96,-0.395,13.43
108.175,69.0775,0.185,13.755
108.2,68.89,0.29,14.115
108.225,69.1025,-0.15,13.92
108.25,69.11,-0.61,14.0725
108.275,69.78,-1.1425,15.245
108.3,70.47,-1.61,14.99
108.325,70.7775,-1.8225,14.745
108.35,71.1425,-1.615,15.11
108.375,71.7875,-1.4375,15.47
108.4,72.17,-1.5325,14.95
108.425,71.0675,-1.975,14.15
108.45,71.105,-1.7875,13.9325
108.475,71.0825,-0.905,13.36
108.5,71.0625,0.8,13.555
108.525,71.5275,1.4225,13.8075
108.55,71.5,1.8525,14.1425
108.575,71.605,1.9875,15.065
108.6,71.955,1.79,15.5775
108.625,72.5525,1.6725,15.5375
108.65,73.0125,1.83,15.69
108.675,73.8625,1.9325,15.96
108.7,73.935,2.6425,16.2075
108.725,74.725,3.1775,16.125
108.75,74.51,3.9375,15.7125
108.775,74.4625,4.415,15.9575
108.8,74.8875,4.2575,16.48
108.825,75.19,3.69,16.335
108.85,75.4975,2.9675,15.9175
108.875,75.57,2.925,16.21
108.9,75.505,2.5,15.4675
108.925,75.8525,1.5525,15.52
108.95,75.8425,0.7875,14.83
108.975,75.025,0.1825,15.1475
109,74.145,0.38,14.315
109.025,73.12,0.805,13.8225
109.05,72.6825,0.925,13.7075
109.075,71.5425,1.11,13.3175
109.1,71.225,0.9625,13.495
109.125,71.0925,0.7775,13.405
109.15,70.9575,0.7825,13.6025
109.175,71.4975,0.5975,13.6025
109.2,71.825,0.5175,13.8775
109.225,72.2625,0.415,14.595
109.25,72.575,0.37,14.6975
109.275,72.165,0.0225,16.41
109.3,72.04,-0.425,17.6425
109.325,71.51,-0.6675,17.6325
109.35,70.3875,-0.575,17.475
109.375,69.57,-0.88,16.845
109.4,69.085,-1.3725,16.8775
109.425,69.025,-2.3025,17.39
109.45,69.075,-2.3725,18.0675
109.475,68.9225,-1.755,18.405
109.5,68.6175,-1.405,18.3825
109.525,68.33,-1.25,17.7175
109.55,67.875,-0.985,16.5875
109.575,67.095,-0.49,15.99
109.6,67.0625,-0.3225,15.285
109.625,67.045,-0.1975,14.52
109.65,67.1275,-0.225,14.1525
109.675,68.1825,-0.52,14.0425
109.7,69.445,-0.295,13.94
109.725,70.4325,0.2225,14.735
109.75,71.465,0.375,15.135
109.775,72.8475,0.7675,15.76
109.8,71.96,1.45,16.875
109.825,71.65,2.3925,17.1375
109.85,70.825,2.33,16.42
109.875,71.4725,1.395,17.165
109.9,71.68,0.985,17.2225
109.925,71.7075,0.965,17.41
109.95,71.8275,1,18.175
109.975,72.2725,0.8175,18.275
110,71.74,1.12,18.12
110.025,71.64,1.2525,18.0375
110.05,71.65,1.2725,17.5225
110.075,71.4575,1.2225,17.57
110.1,71.9575,1.155,17.93
110.125,72.0025,1.0425,17.9125
110.15,71.89,0.915,17.5825
110.175,70.7125,0.2625,16.8875
110.2,70.0725,-0.4775,16.9775
110.225,69.5775,-0.525,16.275
110.25,69.45,-0.3375,16.19
110.275,70.2675,-0.51,16.32
110.3,71.155,-0.325,15.975
110.325,71.0825,0.1225,14.8875
110.35,71.1575,-0.065,14.5625
110.375,70.9875,-0.365,14.2125
110.4,70.77,-0.325,14.335
110.425,71.045,0.1025,15.265
110.45,70.9975,0.545,15.64
110.475,70.7,1.02,16.095
110.5,71.34,1.095,15.8425
110.525,71.2575,1.37,15.4325
110.55,71.0525,1.58,15.2625
110.575,70.8025,1.54,15.1325
110.6,70.3175,1.0275,14.5775
110.625,69.8525,0.52,13.565
110.65,69.7175,0.2875,13.3425
110.675,69.8225,0.38,13.49
110.7,69.965,0.215,13.5225
110.725,70.1225,0.39,14.255
110.75,71.1375,-0.0725,14.9025
110.775,71.3675,-0.2,15.2125
110.8,70.9575,0.0725,15.1825
110.825,70.785,0.29,15.2525
110.85,70.9375,0.4025,14.5075
110.875,70.67,0.75,14.2775
110.9,70.7825,1.0625,14.1825
110.925,70.71,1.51,13.76
110.95,70.5625,2.0575,13.6225
110.975,70.405,2.4475,14.4425
111,70.6325,2.5825,14.7975
111.025,70.9775,2.4675,14.78
111.05,71.325,2.1525,14.9075
111.075,71.8525,1.7375,15.335
111.1,72.6825,1.23,15.115
111.125,73.155,0.8075,14.93
111.15,73.13,1.3275,15.565
111.175,72.5375,1.6975,14.8375
111.2,71.3475,2.08,14.2725
111.225,71.4425,1.695,14.3275
111.25,71.0175,0.92,14.33
111.275,70.1375,0.925,14.3275
111.3,70.1125,0.735,14.6725
111.325,70.5475,0.48,14.5575
111.35,70.7525,0.5225,14.5075
111.375,71.6125,0.3975,14.4175
111.4,72.2875,0.1375,14.475
111.425,73.26,-0.3675,14.73
111.45,73.835,-0.7625,15.105
111.475,74.17,-0.9025,15.865
111.5,74.2725,-0.72,16.4
111.525,74.085,-0.39,17.01
111.55,74.33,-0.465,17.36
111.575,74.29,-0.65,16.7975
111.6,74.465,-0.6475,16.1575
111.625,74.9025,-0.6,16.7875
111.65,75.5175,-0.805,16.9275
111.675,75.4725,-0.5625,17.4575
111.7,75.69,-0.025,17.595
111.725,75.11,0.6625,17.3825
111.75,75.02,1.07,18.1775
111.775,75.235,1.1375,18.925
111.8,75.23,1.215,19.325
111.825,75.3675,1.32,19.575
111.85,74.785,1.7125,19.2725
111.875,74.1775,2.095,18.8425
111.9,73.4575,2.735,17.7075
111.925,72.2775,3.5875,16.86
111.95,71.72,3.84,15.915
111.975,70.9,3.8675,15.08
112,70.505,3.8125,15.185
112.025,70.8275,3.5075,15.63
112.05,70.9225,3.135,15.645
112.075,71.095,2.48,15.2475
112.1,71.985,1.6125,15.6725
112.125,72.915,1.595,15.6325
112.15,73.3125,1.655,16.07
112.175,74.245,1.1,16.81
112.2,74.7275,0.565,17.3325
112.225,75.1675,0.53,18.125
112.25,75.5875,1.115,18.055
112.275,75.405,1.6475,18.205
112.3,75.315,1.8775,18.0225
112.325,74.7,1.88,17.515
112.35,74.06,1.68,17.2975
112.375,73.76,1.3325,16.6225
112.4,73.4425,0.8675,16.715
112.425,73.7075,0.055,16.94
112.45,73.6475,-0.6775,16.5425
112.475,73.8,-1.5225,17.88
112.5,74.25,-1.605,18.435
112.525,74.3025,-1.4725,18.64
112.55,74.33,-0.9475,18.445
112.575,73.4175,-0.0725,18.9525
112.6,73.1675,0.35,18.805
112.625,72.4225,0.56,17.96
112.65,71.98,0.6125,16.8825
112.675,71.7875,0.6,16.9925
112.7,71.9875,0.4475,16.72
112.725,71.36,0.4,16.7475
112.75,70.945,0.99,16.8175
112.775,70.3925,1.8175,16.57
112.8,69.4075,2.385,15.96
112.825,68.7775,2.4775,16.94
112.85,68.675,2.3975,17.21
112.875,67.915,2.125,16.87
112.9,67.4875,1.57,16.9975
112.925,67.95,0.585,16.21
112.95,68.0575,0.265,14.98
112.975,67.31,0.21,15.27
113,67.7475,0.2075,15.2025
113.025,68.2325,0.035,14.0725
113.05,68.8625,0.2875,14.415
113.075,69.4425,0.225,14.8475
113.1,70.145,0.27,15.0425
113.125,70.3825,0.7375,15.5975
113.15,70.2125,1.125,15.6325
113.175,69.985,1.4375,15.705
113.2,69.695,1.7225,15.285
113.225,69.4725,2.045,15.1675
113.25,69.7375,2.185,15.5225
113.275,70.71,2.0775,15.62
113.3,70.3525,2.4,15.705
113.325,70.735,2.1925,16.635
113.35,70.7,2.08,16.68
113.375,70.16,1.9075,17.0225
113.4,69.775,2.27,17.44
113.425,69.695,2.22,17.7325
113.45,69.1875,1.79,18.42
113.475,70.045,1.0075,18.6225
113.5,71.045,-0.105,18.44
113.525,71.2875,-0.4975,18.1525
113.55,71.22,-0.105,17.815
113.575,70.9875,0.3875,17.4775
113.6,70.36,0.7425,17.3475
113.625,69.39,1.4625,17.1075
113.65,68.855,1.745,16.33
113.675,67.85,2.16,15.8475
113.7,67.1525,2.375,15.7325
113.725,66.815,2.39,15.4025
113.75,66.6975,2.56,15.8975
113.775,66.975,2.88,15.5975
113.8,66.7975,2.8175,15.665
113.825,66.5075,2.85,15.88
113.85,67.0275,2.47,15.85
113.875,67.2725,2.4075,15.72
113.9,67.615,1.6675,15.37
113.925,67.5975,0.715,15.7325
113.95,68.3275,0.0625,16.4
113.975,68.16,1.6,17.1825
114,67.8975,2.1675,16.92
114.025,68.1275,2.0425,16.7475
114.05,69.3675,1.515,16.5825
114.075,69.845,1.2225,15.96
114.1,70.1275,1.015,16.615
114.125,70.9425,0.4925,16.2025
114.15,70.7325,0.355,15.6675
114.175,70.555,0.2075,16.2575
114.2,70.75,0.125,16.5475
114.225,70.6125,0.4825,16.3825
114.25,70.59,0.745,16.3625
114.275,70.24,1.04,16.2825
114.3,70.215,1.345,15.815
114.325,69.7075,1.705,16.2175
114.35,69.6025,1.86,16.855
114.375,70.1125,1.5125,17.3825
114.4,69.6125,1.5275,16.965
114.425,69.29,1.15,16.7525
114.45,69.2875,0.54,15.7675
114.475,68.9825,0.7675,15.9625
114.5,68.2175,1.1025,15.8725
114.525,67.81,0.82,16.36
114.55,68.0525,0.2075,16.035
114.575,68.35,-0.64,15.72
114.6,68.8925,-1.115,15.705
114.625,68.9025,-0.965,15.665
114.65,69.3875,-0.7075,16.6575
114.675,69.3725,-0.245,17.02
114.7,68.9,-0.0075,17.75
114.725,68.8275,-0.1725,17.47
114.75,68.535,-0.3875,17.4325
114.775,68.935,-0.51,17.6475
114.8,68.74,0.205,17.44
114.825,68.5725,0.2625,17.66
114.85,68.0425,0.205,17.2875
114.875,68.005,-0.3925,17.27
114.9,67.9125,-1.1175,16.4725
114.925,66.6125,-0.45,14.7525
114.95,66.34,0.65,14.2475
114.975,66.52,1.09,14.8675
115,67.195,1.27,14.51
115.025,66.655,1.5775,14.2625
115.05,66.205,1.5225,15.065
115.075,66.235,1.0675,15.725
115.1,66.1125,0.795,15.5825
115.125,66.4025,0.3425,16.0225
115.15,66.8025,0.03,16.03
115.175,67.6475,-0.0925,16.35
115.2,67.69,-0.0025,17.135
115.225,68.655,0.4875,17.565
115.25,69.325,0.495,17.065
115.275,69.265,0.735,17.0125
115.3,68.5675,1.275,17.54
115.325,68.4525,1.355,17.715
115.35,67.89,1.55,17.4725
115.375,66.9075,1.4175,16.78
115.4,66.77,0.745,16.28
115.425,66.1675,0.2325,15.235
115.45,65.45,-0.045,14.2875
115.475,65.2625,-0.2675,14.265
115.5,65.105,-0.2675,13.5075
115.525,64.55,0.255,13.28
115.55,63.565,1.3075,12.7475
115.575,62.47,1.985,12.7275
115.6,62.38,1.2925,13.65
115.625,62.45,1.11,13.9675
115.65,62.615,0.9475,14.5175
115.675,63.1475,0.8025,14.76
115.7,63.965,0.8425,14.8625
115.725,64.38,0.1625,13.6675
115.75,64.875,0.4925,13.15
